0x6000,3,7
0x3000,4,10
0x1800,5,13
0x1000,6,16
0x0a00,7,20
0x0600,8,25
0x0380,9,31
0x01c0,10,38
0x00e0,11,45
0x0050,12,52
0x0020,13,57
0x000c,14,61
0x0000,15,64
