0xc000,2,3
0x8000,3,6
0x7000,4,10
0x5800,5,17
0x3800,6,28
0x2800,7,42
0x1900,8,62
0x0d00,9,87
0x0280,10,113
0x0060,11,123
0x0000,12,126
