0xf800,5,5
0xf000,5,-4
0xe000,4,3
0xd000,4,-3
0xc000,4,8
0xa000,3,1
0x9000,4,0
0x8800,5,-5
0x8400,6,7
0x8000,6,-7
0x6000,3,-1
0x4000,3,2
0x3000,4,4
0x2800,5,6
0x2000,5,-6
0x0000,3,-2
